"","order","judge_num","dataset","case_outcome","judge_vote","lower_dir","name","judge_full","circuit","confirm_yr","appt_pres","gender_judge","party_judge","jcs","year_birth","race_judge","jud_experience","minority_judge","dec_year","num_fem","mow_sex","abs_jcs"
"873",4537,3,"title7","Conservative","Conservative","Conservative","Patton v. Indianapolis Pub Sch. Bd","Wood, Diane Pamela","7",1995,"Clinton","Female","Democrat",-0.400999993085861,1950,"White","No experience","White",2002,1,1,0.649999976158142
"874",4469,2,"title7","Conservative","Conservative","Conservative","Raggs v. Mississippi Power & Light","DeMoss, Harold R. Jr.","5",1991,"Bush I","Male","Republican",0.532000005245209,1930,"White","No experience","White",2002,1,0,0.133249998092651
"875",4536,3,"title7","Liberal","Liberal","Liberal","Johnson v. J.B. Hunt Transportation","Rovner, Ilana Kara Diamond","7",1992,"Bush I","Female","Republican",0.524999976158142,1938,"White","Experienced","White",2002,1,1,0.275999963283539
"876",4535,2,"title7","Conservative","Conservative","Liberal","Millbrook v. IBP","Manion, Daniel Anthony","7",1986,"Reagan","Male","Republican",0.375,1942,"White","No experience","White",2002,0,0,0.126000002026558
"877",4675,2,"title7","Conservative","Conservative","Conservative","Green v. Union Foundry Co","Dubina, Joel Fredrick","11",1990,"Bush I","Male","Republican",0.524999976158142,1947,"White","Experienced","White",2002,0,0,0.195999979972839
"878",4468,3,"title7","Conservative","Conservative","Conservative","Price v. Federal Express","Garza, Emilio M.","5",1991,"Bush I","Male","Republican",0.532000005245209,1947,"Hispanic","Experienced","Minority",2002,0,0,0.133249998092651
"879",4534,3,"title7","Conservative","Conservative","Conservative","Brummett v. Lee Enters Inc","Williams, Ann Claire","7",1999,"Clinton","Female","Democrat",-0.351000010967255,1949,"Black","Experienced","Minority",2002,1,1,0.600000023841858
"880",4454,3,"title7","Conservative","Conservative","Conservative","Bryant v. Bell Atl Md Inc","Magill, Frank J.","4",1986,"Reagan","Male","Republican",0.0949999988079071,1927,"White","No experience","White",2002,0,0,0.189250022172928
"881",4533,2,"title7","Conservative","Conservative","Conservative","Wells v. Unisource Worldwide","Coffey, John Louis","7",1982,"Reagan","Male","Republican",0.25,1922,"White","Experienced","White",2002,0,0,0.00100000202655792
"882",4645,2,"title7","Conservative","Conservative","Conservative","Freeman v. Oakland Unified Sch.Dist","Tallman, Richard C.","9",2000,"Clinton","Male","Democrat",-0.342000007629395,1953,"White","No experience","White",2002,0,0,0.0722500085830688
"883",4590,3,"title7","Conservative","Conservative","Conservative","Bowen v. Celotex","Bye, Kermit Edward","8",2000,"Clinton","Male","Democrat",-0.24549999833107,1937,"White","No experience","White",2002,0,0,0.479999989271164
"884",4532,3,"title7","Liberal","Liberal","Conservative","O'Neal v. City of New Albany","Rovner, Ilana Kara Diamond","7",1992,"Bush I","Female","Republican",0.524999976158142,1938,"White","Experienced","White",2002,1,1,0.275999963283539
"885",4589,2,"title7","Liberal","Liberal","Liberal","Lockridge v. Bd. of Trustees","Heaney, Gerald William","8",1966,"Johnson","Male","Democrat",-0.456499993801117,1918,"White","No experience","White",2002,0,0,0.690999984741211
"886",4499,2,"title7","Conservative","Conservative","Conservative","Farmer v. Cleveland Public Power","Gilman, Ronald Lee","6",1997,"Clinton","Male","Democrat",-0.441000014543533,1942,"White","No experience","White",2002,0,0,0.189750015735626
"887",4531,3,"title7","Conservative","Conservative","Conservative","Bennett v. Roberts","Ripple, Kenneth Francis","7",1985,"Reagan","Male","Republican",0.375,1943,"White","No experience","White",2002,0,0,0.126000002026558
"888",4530,2,"title7","Conservative","Conservative","Conservative","Traylor v. Brown","Manion, Daniel Anthony","7",1986,"Reagan","Male","Republican",0.375,1942,"White","No experience","White",2002,0,0,0.126000002026558
"889",4588,2,"title7","Liberal","Liberal","Liberal","Turner v. Arkansas Ins Dep","Magill, Frank J.","8",1986,"Reagan","Male","Republican",0.0949999988079071,1927,"White","No experience","White",2002,0,0,0.139499992132187
"890",4529,1,"title7","Liberal","Liberal","Conservative","McCaskill v. SCI Mgmt","Bauer, William J.","7",1974,"Ford","Male","Republican",0.00600000005215406,1926,"White","Experienced","White",2002,1,0,0.243000000715256
"891",4587,1,"title7","Conservative","Conservative","Conservative","Woodland v. Joseph T Ryerson & Son","Loken, James B.","8",1990,"Bush I","Male","Republican",0.124499998986721,1940,"White","No experience","White",2002,1,0,0.109999991953373
"892",4411,2,"title7","Conservative","Conservative","Conservative","Collins v. NYC Transit Auth","Winter, Ralph K. Jr.","2",1981,"Reagan","Male","Republican",-0.061999998986721,1935,"White","No experience","White",2002,0,0,0.276249974966049
"893",4654,1,"title7","Liberal","Liberal","Conservative","Garrett v. Hewlett-Packard","Seymour, Stephanie Kulp","10",1979,"Carter","Female","Democrat",-0.0689999982714653,1940,"White","No experience","White",2002,1,1,0.309500008821487
"894",4498,3,"title7","Liberal","Liberal","Conservative","Ford v. GMC","Marbley, Algenon L.","6",1997,"Clinton","Male","Democrat",-0.284000009298325,1954,"Black","No experience","Minority",2002,1,0,0.0327500104904175
"895",4705,3,"title7","Conservative","Conservative","Conservative","Forkkio v. Powell","Randolph, Arthur Raymond","DC",1990,"Bush I","Male","Republican",0.524999976158142,1943,"White","No experience","White",2002,0,0,0.476999998092651
"896",4437,1,"title7","Conservative","Conservative","Conservative","Coleman v. Home Depot","Becker, Edward R.","3",1981,"Reagan","Male","Republican",0.0160000007599592,1933,"White","Experienced","White",2002,1,0,0.00949999876320362
"897",4497,3,"title7","Liberal","Liberal","Conservative","Hopson v. DaimlerChrysler","Marbley, Algenon L.","6",1997,"Clinton","Male","Democrat",-0.284000009298325,1954,"Black","No experience","Minority",2002,1,0,0.0327500104904175
"898",4644,1,"title7","Liberal","Liberal","Conservative","Lyons v. England","Fletcher, Betty Binns","9",1979,"Carter","Female","Democrat",-0.359499990940094,1923,"White","No experience","White",2002,2,1,0.0897499918937683
"899",4528,3,"title7","Conservative","Conservative","Conservative","Peters v. Renaissance Hotels","Ripple, Kenneth Francis","7",1985,"Reagan","Male","Republican",0.375,1943,"White","No experience","White",2002,0,0,0.126000002026558
"900",4527,1,"title7","Conservative","Conservative","Conservative","Tinner v. United Ins Co","Bauer, William J.","7",1974,"Ford","Male","Republican",0.00600000005215406,1926,"White","Experienced","White",2002,1,0,0.243000000715256
"901",4410,3,"title7","Liberal","Liberal","Liberal","Patrolmen's Benevolent Ass'n v. City of NY","Stein, Sidney H.","2",1995,"Clinton","Male","Democrat",-0.340999990701675,1945,"White","No experience","White",2002,0,0,0.00275000929832458
"902",4526,1,"title7","Conservative","Conservative","Conservative","Hayes v. Potter","Wood, Diane Pamela","7",1995,"Clinton","Female","Democrat",-0.400999993085861,1950,"White","No experience","White",2002,2,1,0.649999976158142
"903",4525,2,"title7","Conservative","Conservative","Conservative","Staples v. Pepsi-Cola Gen Bottlers","Ripple, Kenneth Francis","7",1985,"Reagan","Male","Republican",0.375,1943,"White","No experience","White",2002,0,0,0.126000002026558
"904",4453,2,"title7","Conservative","Conservative","Conservative","Thompson v. Potomac Electric Power","Traxler, William Byrd Jr.","4",1998,"Clinton","Male","Democrat",-0.180000007152557,1948,"White","Experienced","White",2002,0,0,0.464250028133392
"905",4467,3,"title7","Conservative","Conservative","Liberal","Felton v. Polles","Barksdale, Rhesa H.","5",1990,"Bush I","Male","Republican",0.32600000500679,1944,"White","No experience","White",2002,1,0,0.0727500021457672
"906",4496,2,"title7","Liberal","Liberal","Liberal","Hadley v. VAM P T S","Jones, Edith Hollan","5",1985,"Reagan","Female","Republican",0.532000005245209,1949,"White","No experience","White",1995,1,1,0.133249998092651
"907",4643,2,"title7","Conservative","Conservative","Conservative","Jeffries v. Metro-Mark Inc","Arnold, Morris Sheppard","8",1992,"Bush I","Male","Republican",0.291000008583069,1941,"White","Experienced","White",1995,0,0,0.144000008702278
"908",4452,2,"title7","Liberal","Liberal","Conservative","West v. Philadelphia Electric","Roth, Jane Richards","3",1991,"Bush I","Female","Republican",0.247999995946884,1935,"White","No experience","White",1995,1,1,0.222499996423721
"909",4642,1,"title7","Conservative","Conservative","Conservative","Lidge-Myrtil v. Deere & Co","Wollman, Roger Leland","8",1985,"Reagan","Male","Republican",0.237000003457069,1934,"White","Experienced","White",1995,0,0,0.0900000035762787
"910",4704,2,"title7","Conservative","Conservative","Conservative","Edwards v. Wallace Comm College","Godbold, John Cooper","11",1966,"Johnson","Male","Democrat",-0.226499989628792,1920,"White","No experience","White",1995,1,0,0.632499992847443
"911",4641,3,"title7","Liberal","Liberal","Conservative","Webb v. St Louis Post Dispatch","Arnold, Morris Sheppard","8",1992,"Bush I","Male","Republican",0.291000008583069,1941,"White","Experienced","White",1995,0,0,0.144000008702278
"912",4451,2,"title7","Conservative","Conservative","Conservative","Nelson v. Upsala College","Greenberg, Morton Ira","3",1987,"Reagan","Male","Republican",0.566999971866608,1933,"White","No experience","White",1995,0,0,0.541499972343445
"913",4586,1,"title7","Conservative","Conservative","Conservative","Russell v. Acme Evans Co","Posner, Richard Allen","7",1981,"Reagan","Male","Republican",0.00600000005215406,1939,"White","No experience","White",1995,1,0,0.243000000715256
"914",4652,2,"title7","Liberal","Liberal","Liberal","Odima v. Westin Tuscon Hotel","O'Scannlain, Diarmuid Fionntain","9",1986,"Reagan","Male","Republican",0.0130000002682209,1937,"White","No experience","White",1995,0,0,0
"915",4653,2,"title7","Conservative","Conservative","Conservative","Smith v. Roche","Holloway, William Judson Jr.","10",1968,"Johnson","Male","Democrat",-0.298000007867813,1923,"White","No experience","White",2002,0,0,0.538500010967255
"916",4408,3,"title7","Conservative","Conservative","Conservative","Udo v. Tomes","Stahl, Norman H.","1",1992,"Bush I","Male","Republican",0.439500004053116,1931,"White","Experienced","White",1995,0,0,0.188749998807907
"917",4409,2,"title7","Conservative","Conservative","Conservative","Grant v. News Group","Bownes, Hugh Henry","1",1977,"Carter","Male","Democrat",-0.321000009775162,1920,"White","Experienced","White",1995,0,0,0.571750044822693
"918",4495,3,"title7","Conservative","Conservative","Conservative","Mayberry v. Vought Aircraft Co","Barksdale, Rhesa H.","5",1990,"Bush I","Male","Republican",0.32600000500679,1944,"White","No experience","White",1995,0,0,0.0727500021457672
"919",4466,2,"title7","Conservative","Conservative","Conservative","Dennis v. Cty of Fairfax","Wilkinson, James Harvie III","4",1984,"Reagan","Male","Republican",0.25900000333786,1944,"White","No experience","White",1995,0,0,0.14699998497963
"920",4585,1,"title7","Conservative","Conservative","Conservative","Sanders v. Venture Stores","Aldisert, Ruggero","7",1968,"Johnson","Male","Democrat",-0.601000010967255,1919,"White","No experience","White",1995,0,0,0.850000023841858
"921",4465,2,"title7","Conservative","Conservative","Liberal","Jiminez v. Mary Washington College","Hamilton, Clyde H.","4",1991,"Bush I","Male","Republican",0.409999996423721,1934,"White","Experienced","White",1995,0,0,0.00400000810623169
"922",4524,1,"title7","Conservative","Conservative","Conservative","Diehl v. Tele-Solutions","Norris, Alan Eugene","6",1986,"Reagan","Male","Republican",0.566999971866608,1935,"White","Experienced","White",1995,0,0,0.55224996805191
"923",4674,3,"title7","Conservative","Conservative","Conservative","Elmore v. Capstan Inc","Kane, John L. Jr.","10",1977,"Carter","Male","Democrat",-0.413500010967255,1937,"White","No experience","White",1995,1,0,0.660750031471252
"924",4673,2,"title7","Conservative","Conservative","Conservative","King v. Unocal","Baldock, Bobby Ray","10",1985,"Reagan","Male","Republican",0.24600000679493,1936,"White","Experienced","White",1995,0,0,0.0012499988079071
"925",4436,1,"title7","Conservative","Conservative","Conservative","Moodie v. Fed Res Bank","Mahoney, John Daniel","2",1986,"Reagan","Male","Republican",0.150000005960464,1931,"White","No experience","White",1995,0,0,0.203000009059906
"926",4703,1,"title7","Conservative","Conservative","Conservative","U.S. v. Crosby","Kravitch, Phyllis A.","11",1979,"Carter","Female","Democrat",-0.025000000372529,1920,"White","No experience","White",1995,1,1,0.430999994277954
"927",4523,1,"title7","Liberal","Liberal","Conservative","Talley v. Bravo Pitino Restaurant","Milburn, Herbert Theodore","6",1984,"Reagan","Male","Republican",0.256000012159348,1931,"White","Experienced","White",1995,1,0,0.24125000834465
"928",4584,1,"title7","Conservative","Conservative","Conservative","Sample v. Aldi","Bauer, William J.","7",1974,"Ford","Male","Republican",0.00600000005215406,1926,"White","Experienced","White",1995,0,0,0.243000000715256
"929",4450,3,"title7","Liberal","Liberal","Liberal","Booker v. Taylor Milk Co","Seitz, Collins Jacques","3",1966,"Johnson","Male","Democrat",-0.379000008106232,1914,"White","Experienced","White",1995,0,0,0.404500007629395
"930",4640,2,"title7","Liberal","Liberal","Liberal","Winbush v. Iowa","Lay, Donald Pomery","8",1966,"Johnson","Male","Democrat",-0.379000008106232,1926,"White","No experience","White",1995,0,0,0.526000022888184
"931",4651,2,"title7","Conservative","Conservative","Conservative","Brazil v. U.S. Dept of Navy","Canby, William Cameron Jr.","9",1980,"Carter","Male","Democrat",-0.152999997138977,1931,"White","No experience","White",1995,0,0,0.165999993681908
"932",4464,1,"title7","Conservative","Conservative","Conservative","Fuller v. Phipps","Wilkinson, James Harvie III","4",1984,"Reagan","Male","Republican",0.25900000333786,1944,"White","No experience","White",1995,2,0,0.14699998497963
"933",4407,1,"title7","Conservative","Conservative","Conservative","Foster v. Dalton","Selya, Bruce Marshall","1",1986,"Reagan","Male","Republican",0.00300000002607703,1934,"White","Experienced","White",1995,0,0,0.247749999165535
"934",4639,2,"title7","Liberal","Liberal","Conservative","Landon v. Northwest Airlines","Heaney, Gerald William","8",1966,"Johnson","Male","Democrat",-0.456499993801117,1918,"White","No experience","White",1995,0,0,0.603500008583069
"935",4672,1,"title7","Liberal","Liberal","Liberal","Berry v. Stevinson Chevrolet","Seymour, Stephanie Kulp","10",1979,"Carter","Female","Democrat",-0.0689999982714653,1940,"White","No experience","White",1996,1,1,0.316249996423721
"936",4701,2,"title7","Liberal","Liberal","Conservative","Goodgame v. Am Cast Iron Pipe","Cox, Emmett Ripley","11",1988,"Reagan","Male","Republican",0.566999971866608,1935,"White","Experienced","White",1996,0,0,0.160999983549118
"937",4638,1,"title7","Conservative","Conservative","Conservative","Ruby v. Springfield R-12 Pub Sch","Magill, Frank J.","8",1986,"Reagan","Male","Republican",0.0949999988079071,1927,"White","No experience","White",1996,1,0,0.0520000010728836
"938",4583,3,"title7","Conservative","Conservative","Conservative","EEOC v. Our Lady of the Resurrection Med","Manion, Daniel Anthony","7",1986,"Reagan","Male","Republican",0.375,1942,"White","No experience","White",1996,0,0,0.126000002026558
"939",4582,2,"title7","Conservative","Conservative","Conservative","Bratton v. Roadway Package Sys","Flaum, Joel Martin","7",1983,"Reagan","Male","Republican",0.00600000005215406,1936,"White","Experienced","White",1996,0,0,0.243000000715256
